总科,Superfamily,Superfamily author,科,Family,Family Author,亚科,Subfamily,Subfamily Author,族,Tribe,Tribe Author,属,Genus,Genus Author,亚属,Subgenus,Author,种,Species,Species Author,synonyms,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,连纹黛眼蝶,Lethe syrcis,"(Hewitson, 1863)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,奇纹黛眼蝶,Lethe cyrene,"Leech, 1890",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,康定黛眼蝶,Lethe sicelides,"Grose-Smith, 1893",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,纤细黛眼蝶,Lethe gracilis,"(Oberthür, 1886)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,彩斑黛眼蝶,Lethe procne,"Leech, 1891",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,明带黛眼蝶,Lethe helle,"Lethe, 891)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,厄黛眼蝶,Lethe uemurai,"(Sugiyama, 1994)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,李氏黛眼蝶,Lethe leei,"(Zhao & Wang, 2000)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,黑带黛眼蝶,Lethe nigrifascia,"Leech, 1890",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,细黑带黛眼蝶,Lethe liyufeii,"Huang, 2014",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,中华黛眼蝶,Lethe armandina,"(Oberthür, 1881)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,白水黛眼蝶,Lethe shirozui,"(Sugiyama, 1997)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,小圈黛眼蝶,Lethe ocellata,"(Poujade, 1885)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,蟠纹黛眼蝶,Lethe labyrinthea,"Leech, 1890",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,妍黛眼蝶,Lethe yantra,"Fruhstorfer, 1914",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,,Lethe yoshikoae,"(Koiwaya, 2011)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,高帕黛眼蝶,Lethe goalpara,"(Moore, [1866])",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,玉山黛眼蝶,Lethe niitakana,"(Matsumura, 1906)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,白条黛眼蝶,Lethe albolineata,"(Poujade, 1884)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,安徒生黛眼蝶,Lethe andersoni,"(Atkinson, 1871)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,鄂陕黛眼蝶,Lethe hayashii,"Koiwaya, 1993",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,黄带黛眼蝶,Lethe luteofasciata,"(Poujade, 1884)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,银线黛眼蝶,Lethe argentata,"(Leech, 1891)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,云南黛眼蝶,Lethe yunnana,"D'Abrera, 1990",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,西藏黛眼蝶,Lethe baladeva,"(Moore, [1866])",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,银纹黛眼蝶,Lethe ramadeva,"(de Nicéville, 1887)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,棕褐黛眼蝶,Lethe christophi,"Leech, 1891",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,卡米拉黛眼蝶,Lethe camilla,"Leech, 1891",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,普里黛眼蝶,Lethe privigna,"Leech, 1892~1894",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,深山黛眼蝶,Lethe insana,"(Kollar, [1844])",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,华西黛眼蝶,Lethe baucis,"Leech, 1891",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,华山黛眼蝶,Lethe serbonis,"(Hewitson, 1876)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,罗丹黛眼蝶,Lethe laodamia,"Leech, 1891",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,泰妲黛眼蝶,Lethe titania,"Leech, 1891",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,文娣黛眼蝶,Lethe vindhya,"(C. & R. Felder, 1859)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,苔娜黛眼蝶,Lethe diana,"(Butler, 1866)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,线纹黛眼蝶,Lethe hecate,"Leech, 1891",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,边纹黛眼蝶,Lethe marginalis,"Motschulsky, 1860",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,直带黛眼蝶,Lethe lanaris,"Butler, 1877",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,宽带黛眼蝶,Lethe helena,"Leech, 1891",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,八目黛眼蝶,Lethe oculatissima,"(Poujade, 1885)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,圆翅黛眼蝶,Lethe butleri,"Leech, 1889",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,蛇神黛眼蝶,Lethe satyrina,"Butler, 1871",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,重瞳黛眼蝶,Lethe trimacula,"Leech, 1890",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,比目黛眼蝶,Lethe proxima,"Leech, [1892]",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,,Lethe umedai,"Koiwaya, 1998",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,侧带黛眼蝶,Lethe latiaris,"(Hewitson, 1862)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,,Lethe guansia,"Sugiyama, 1999",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,贝利黛眼蝶,Lethe baileyi,"South, 1913",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,帕拉黛眼蝶,Lethe bhairava,"(Moore, 1857)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,,Lethe bitaensis,"Yoshino, 1999",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,,Lethe kanjupkula,"Tytler, 1914",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,,Lethe liae,"Huang, 2002",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,,Lethe lisuae,"Huang, 2002",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,吴氏黛眼蝶,Lethe wui,"Huang, 1999",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,,Lethe kouleikouzana,"Yoshino, 2008",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,新带黛眼蝶,Lethe neofasciata,"Lee, 1985",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,宝山黛眼蝶,Lethe baoshana,"Huang, Wu & Yuan, 2003",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,米纹黛眼蝶,Lethe minerva,"(Fabricius, 1775)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,珍稀黛眼蝶,Lethe distans,"Butler, 1870",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,固匿黛眼蝶,Lethe gulnihal,"de Nicéville, 1887",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,珍珠黛眼蝶,Lethe margaritae,"Elwes, 1882",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,,Lethe paraprocne,"Lang & Liu, 2014",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,,Lethe yuemingae,"Lang, 2014",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,黛眼蝶属,Lethe,"Hübner, [1819]",,,,,Lethe berdievi,"Alexander, 2005",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,荫眼蝶属,Neope,"Moore, [1866]",,,,帕德拉荫眼蝶,Neope bhadra,"(Moore, 1857)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,荫眼蝶属,Neope,"Moore, [1866]",,,,阿芒荫眼蝶,Neope armandii,"(Oberthür, 1876)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,荫眼蝶属,Neope,"Moore, [1866]",,,,乳色荫眼蝶,Neope lacticolora,"(Fruhstorfer, 1908)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,荫眼蝶属,Neope,"Moore, [1866]",,,,黄斑荫眼蝶,Neope pulaha,"(Moore, [1858])",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,荫眼蝶属,Neope,"Moore, [1866]",,,,黑斑荫眼蝶,Neope pulahoides,"(Moore, [1892])",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,荫眼蝶属,Neope,"Moore, [1866]",,,,布莱荫眼蝶,Neope bremeri,"(C. & R. Felder, 1862)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,荫眼蝶属,Neope,"Moore, [1866]",,,,田园荫眼蝶,Neope agrestis,"(Oberthür, 1876)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,荫眼蝶属,Neope,"Moore, [1866]",,,,网纹荫眼蝶,Neope christi,"Oberthür, 1886",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,荫眼蝶属,Neope,"Moore, [1866]",,,,拟网纹荫眼蝶,Neope simulans,"Leech, 1891",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,荫眼蝶属,Neope,"Moore, [1866]",,,,德祥荫眼蝶,Neope dejeani,"Oberthür, 1894",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,荫眼蝶属,Neope,"Moore, [1866]",,,,蒙链荫眼蝶,Neope muirheadii,"(C. & R. Felder, 1862)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,荫眼蝶属,Neope,"Moore, [1866]",,,,丝链荫眼蝶,Neope yama,"(Moore, [1858])",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,荫眼蝶属,Neope,"Moore, [1866]",,,,奥荫眼蝶,Neope oberthueri,"Leech, 1891",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,荫眼蝶属,Neope,"Moore, [1866]",,,,大斑荫眼蝶,Neope ramosa,"Leech, 1890",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,荫眼蝶属,Neope,"Moore, [1866]",,,,四川荫眼蝶,Neope shirozui,"Koiwaya, 1989",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,荫眼蝶属,Neope,"Moore, [1866]",,,,黄荫眼蝶,Neope contrast,"Mell, 1923",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,荫眼蝶属,Neope,"Moore, [1866]",,,,察隅荫眼蝶,Neope chayuensis,"Huang, 2002",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,荫眼蝶属,Neope,"Moore, [1866]",,,,,Neope serica,"Leech, 1892",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,荫眼蝶属,Neope,"Moore, [1866]",,,,,Neope pulahina,"Evans, 1924",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,宁眼蝶属,Ninguta,"Moore, [1892]",,,,宁眼蝶,Ninguta schrenkii,"(Ménétriés, 1859)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,丽眼蝶属,Mandarinia,"Leech, [1892]",,,,蓝斑丽眼蝶,Mandarinia regalis,"(Leech, 1889)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,丽眼蝶属,Mandarinia,"Leech, [1892]",,,,斜斑丽眼蝶,Mandarinia uemurai,"Sugiyama, 1993",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,网眼蝶属,Rhaphicera,"Butler, 1867",,,,网眼蝶,Rhaphicera dumicola,"(Oberthür, 1876)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,网眼蝶属,Rhaphicera,"Butler, 1867",,,,黄网眼蝶,Rhaphicera satricus,"(Doubleday, [1849])",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,网眼蝶属,Rhaphicera,"Butler, 1867",,,,,Rhaphicera moorei,"Butler, 1867",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,岳眼蝶属,Orinoma,"Gray, 1846",,,,岳眼蝶,Orinoma damaris,"Gray, 1846",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,岳眼蝶属,Orinoma,"Gray, 1846",,,,白纹岳眼蝶,Orinoma alba,"Chou & Li, 1994",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,豹眼蝶属,Nosea,"Koiwaya, 1993",,,,豹眼蝶,Nosea hainanensis,"Koiwaya, 1993",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,带眼蝶属,Chonala,"Moore, 1893",,,,棕带眼蝶,Chonala praeusta,"(Leech, 1890)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,带眼蝶属,Chonala,"Moore, 1893",,,,带眼蝶,Chonala episcopalis,"(Oberthür, 1885)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,带眼蝶属,Chonala,"Moore, 1893",,,,马森带眼蝶,Chonala masoni,"(Elwes, 1882)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,带眼蝶属,Chonala,"Moore, 1893",,,,迷带眼蝶,Chonala miyatai,"Koiwaya, 1996",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,带眼蝶属,Chonala,"Moore, 1893",,,,云南带眼蝶,Chonala yunnana,"Li, 1994",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,带眼蝶属,Chonala,"Moore, 1893",,,,,Chonala irene,"Bozano & Della Bruna, 2006",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,带眼蝶属,Chonala,"Moore, 1893",,,,,Chonala laurae,"Bozano, 1999",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,藏眼蝶属,Tatinga,"Moore, 1893",,,,藏眼蝶,Tatinga tibetana,"(Oberthür, 1876)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,链眼蝶属,Lopinga,"Moore, 1893",,,,黄环链眼蝶,Lopinga achine,"(Scopoli, 1763)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,链眼蝶属,Lopinga,"Moore, 1893",,,,丛林链眼蝶,Lopinga dumetora,"(Oberthür, 1886)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,链眼蝶属,Lopinga,"Moore, 1893",,,,小链眼蝶,Lopinga nemorum,"(Oberthür, 1890)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,链眼蝶属,Lopinga,"Moore, 1893",,,,,Lopinga eckweileri,"G?rgner, 1990",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,链眼蝶属,Lopinga,"Moore, 1893",,,,,Lopinga catena,"Leech, 1890",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,链眼蝶属,Lopinga,"Moore, 1893",,,,,Lopinga gerdae,"Nordstr?m, 1939",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,链眼蝶属,Lopinga,"Moore, 1893",,,,金色链眼蝶,Lopinga fulvescens,"Alphéraky, 1889",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,毛眼蝶属,Lasiommata,"Westwood, 1841",,,,黄翅毛眼蝶,Lasiommata eversmanni,"(Eversmann, 1847)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,毛眼蝶属,Lasiommata,"Westwood, 1841",,,,小毛眼蝶,Lasiommata minuscula,"(Oberthür, 1923)",,
蛱蝶总科,Nymphaloidea,,眼蝶科,Satyridae,,锯眼蝶亚科,Elymninae,,黛眼蝶族,Lethini,,毛眼蝶属,Lasiommata,"Westwood, 1841",,,,大毛眼蝶,Lasiommata majuscula,"(Leech, [1892])",,
