1449,Ahlbergia ferrea,Êá»Òµû,,
1450,Ahlbergia distincta,,,
1451,Ahlbergia luoliangi,,,
1452,Ahlbergia clarofacia,,,
1453,Ahlbergia clarolinea,ÒøÏßÊá»Òµû,,
1454,Ahlbergia matusiki,ÂíÊÏÊá»Òµû,Novosatsuma matusiki,ÂíÊÏ³İ»Òµû
1455,Ahlbergia liyufeii,,,
1456,Ahlbergia zhoujingshuae,,,
1457,Callophrys rubi,¿¨»Òµû,,
1458,Novosatsuma pratti,ÆÕÊÏ³İ»Òµû,,
1459,Novosatsuma collosa,¾Ş³İ»Òµû,,
1460,Novosatsuma magnasuffusa,´ó³İ»Òµû,,
1461,Novosatsuma plumbagina,è±³İ»Òµû,,
1462,Novosatsuma oppocoenosa,°Â³İ»Òµû,,
1463,Novosatsuma magnapurpurea,×Ï³İ»Òµû,,
1464,Novosatsuma cibdela,±Î³İ»Òµû,Ahlbergia chalybeia,
1465,Novosatsuma pictila,Ğã³İ»Òµû,Ahlbergia pictila,ĞãÊá»Òµû
1466,Cissatsuma albilinea,Ê¼»Òµû,,
1467,Cissatsuma kansuensis,¸ÊËàÊ¼»Òµû,,
1468,Cissatsuma halosa,¹şÊ¼»Òµû,,
1469,Cissatsuma tuba,¹ÜÊ¼»Òµû,,
1470,Cissatsuma crenata,³İÊ¼»Òµû,,
1471,Cissatsuma contexta,×ÛÊ¼»Òµû,,
1472,Satyrium w-album,ÀëÎÆÈ÷»Òµû,,
1473,Satyrium iyonis,ÓÄÈ÷»Òµû,,
1474,Satyrium v-album,Î¢È÷»Òµû,,
1475,Satyrium latior,,,
1476,Satyrium prunoides,ÆÕÈ÷»Òµû,,
1477,Satyrium minshanicum,áºÉ½È÷»Òµû,,
1478,Satyrium dejeani,µÂÈ÷»Òµû,,
1479,Satyrium bozanoi,²©È÷»Òµû,,
1480,Satyrium pruni,Æ»¹ûÈ÷»Òµû,,
1481,Satyrium grandis,´óÈ÷»Òµû,,
1482,Satyrium formosanum,Ì¨ÍåÈ÷»Òµû,,
1483,Satyrium oenone,Å·È÷»Òµû,,
1484,Satyrium yangi,ÑîÊÏÈ÷»Òµû,,
1485,Satyrium eximia,ÓÅĞãÈ÷»Òµû,,
1486,Satyrium persimilis,ÏñÈ÷»Òµû,,
1487,Satyrium lais,À­È÷»Òµû,,
1488,Satyrium percomis,ÀñÈ÷»Òµû,,
1489,Satyrium patrius,¸¸È÷»Òµû,,
1490,Satyrium tamikoae,ÌìÄ¿È÷»Òµû,,
1491,Satyrium ornata,ÊÎÈ÷»Òµû,,
1492,Satyrium inflammata,,,
1493,Satyrium austrinum,ÄÏ·çÈ÷»Òµû,,
1494,Satyrium redae,À³È÷»Òµû,,
1495,Satyrium phyllodendri,·ÆË¹È÷»Òµû,,
1496,Satyrium thalia,ËşÈ÷»Òµû,,
1497,Satyrium tanakai,ÌïÖĞÈ÷»Òµû,,
1498,Satyrium inouei,¾®ÉÏÈ÷»Òµû,,
1499,Satyrium watarii,Îä´óÈ÷»Òµû,,
1500,Satyrium esakii,½­ÆéÈ÷»Òµû,,
1501,Satyrium pseudopruni,ÄâĞÓÈ÷»Òµû,,
1502,Satyrium neosinica,ĞÂÈ÷»Òµû,,
1503,Neolycaena rhymnus,ÊóÀîĞÂ»Òµû,,
1504,Neolycaena tengstroemi,°×°ßĞÂ»Òµû,,
1505,Neolycaena davidi,´óÎÀĞÂ»Òµû,,
1506,Neolycaena sinensis,ĞÂ»Òµû,,
1507,Neolycaena yiliensis(Huang,ÒÁÀçĞÂ»Òµû,,
1508,Neolycaena iliensis,ÒÁÖŞĞÂ»Òµû,,
1509,Neolycaena eckweileri,ÎÖĞÂ»Òµû,,
1510,Helleia li,Àöº±À³»Òµû,,
1511,Helleia helle,º±À³»Òµû,,
1512,Lycaena phlaeas,ºì»Òµû,,
1513,Lycaena sichuanica,ËÄ´¨ºì»Òµû,,
1514,Thersamonia dispar,³Èê¼»Òµû,,³È»Òµû
1515,Thersamonia thersamon,ê¼»Òµû,,
1516,Thersamonia solskyi,Ëó¶ûê¼»Òµû,,
1517,Thersamonia alpherakyi,°¢ê¼»Òµû,,
1518,Thersamonia splendens,Àöê¼»Òµû,,
1519,Heodes virgaureae,ºÑ»Òµû,,
1520,Heodes alciphron,¼â³áºÑ»Òµû,,
1521,Heodes ouang,°ººÑ»Òµû,,
1522,Heodes irmae,ÒÁºÑ»Òµû,,
1523,Heodes tityrus,ÌáºÑ»Òµû,,
1524,Athamanthia tseng,³ÂßÀ»Òµû,,
1525,Athamanthia svenhedini,»ªÉ½ßÀ»Òµû,,
1526,Athamanthia pang,ÅÓßÀ»Òµû,,
1527,Athamanthia athamantis,ßÀ»Òµû,,
1528,Athamanthia pavana,ÅÁßÀ»Òµû,,
1529,Athamanthia kasyapa,¿¨ßÀ»Òµû,,
1530,Athamanthia standfussi,Ë¹µ©ßÀ»Òµû,,
1531,Athamanthia dimorpha,µÏßÀ»Òµû,,
1532,Palaeochrysomphanus hippothoe,¹Å»Òµû,,
1533,Heliophorus androcles,ÃÀÄĞ²Ê»Òµû,,
1534,Heliophorus saphir,É¯·Æ²Ê»Òµû,,
1535,Heliophorus saphiroides,É¯ÂŞ²Ê»Òµû,,
1536,Heliophorus moorei,Ä¦À´²Ê»Òµû,,
1537,Heliophorus indicus,Ó¡¶È²Ê»Òµû,,
1538,Heliophorus phoenicoparyphus,Ğ±°ß²Ê»Òµû,Heliophorus epicles phoenicoparyphus,
1539,Heliophorus ila,Å¨×Ï²Ê»Òµû,,
1540,Heliophorus epicles,²Ê»Òµû,,
1541,Heliophorus gloria,Ò«²Ê»Òµû,,
1542,Heliophorus brahma,¹ÅÍ­²Ê»Òµû,,
1543,Heliophorus tamu,Ëş²Ê»Òµû,,
1544,Heliophorus eventa,ÒÀ²Ê»Òµû,,
1545,Heliophorus yunnani,ÔÆÄÏ²Ê»Òµû,,
1546,Heliophorus kohimensis,¿¾²Ê»Òµû,,
1547,Heliophorus pulcher,ÃÀÀö²Ê»Òµû,,
1548,Heliophorus delacouri,µÂ²Ê»Òµû,,
1549,Heliophorus stotzneri,,,
1550,Niphanda fusca,ºÚ»Òµû,,
1551,Niphanda tessellata,Ì©ºÚ»Òµû,,
1552,Niphanda cymbia,Ğ¡ºÚ»Òµû,,
1553,Niphanda asialis,µãºÚ»Òµû,,
1554,Anthene emolus,¼â½Ç»Òµû,,
1555,Anthene lycaenina,µã¼â½Ç»Òµû,,
1556,Orthomiella pontis,¾â»Òµû,,
1557,Orthomiella sinensis,ÖĞ»ª¾â»Òµû,,
1558,Orthomiella rantaizana,ÂÍÌ«¾â»Òµû,,
1559,Una usta,´¿»Òµû,,
1560,Petrelaea dana,Åå»Òµû,,
1561,Caleta roxus,ÇúÎÆÍØ»Òµû,,
1562,Caleta elna,É¢ÎÆÍØ»Òµû,,
1563,Discolampa ethion,éÑ»Òµû,,
1564,Castalius rosimon,±ª»Òµû,,
1565,Tarucus theophrastus,ÌÙ»Òµû,,
1566,Syntarucus plinius,Ï¸»Òµû,,
1567,Nacaduba beroe,±´ÄÈ»Òµû,,
1568,Nacaduba kurava,¹ÅÂ¥ÄÈ»Òµû,,
1569,Nacaduba pactolus,ÅÁÄÈ»Òµû,,
1570,Nacaduba hermus,ºØÄÈ»Òµû,,
1571,Nacaduba berenice,°ÙÄÈ»Òµû,,
1572,Nacaduba jiangi,½¯ÊÏÄÈ»Òµû,,
1573,Prosotas nora,ÄÈÀ­²¨»Òµû,,
1574,Prosotas aluta,°¢²¨»Òµû,,
1575,Prosotas lutea,»Æ²¨»Òµû,,
1576,Prosotas dubiosa,²¨»Òµû,,
1577,Prosotas bhutea,²¼²¨»Òµû,,
1578,Prosotas pia,Æ¤²¨»Òµû,,
1579,Prosotas gracilis,Õ­³á²¨»Òµû,,
1580,Ionolyce helicon,ÒÁ»Òµû,,
1581,Nothodanis schaeffera,,,
1582,Catopyrops ancyra,·½±ê»Òµû,,
1583,Jamides bochus,ÑÅ»Òµû,,
1584,Jamides elpis,±ÌÑÅ»Òµû,,
1585,Jamides alecto,ËØÑÅ»Òµû,,
1586,Jamides celeno,ÎıÀäÑÅ»Òµû,,
1587,Jamides pura,¾»ÑÅ»Òµû,,
1588,Catochrysops strabo,¿§»Òµû,,
1589,Catochrysops panormus,À¶¿§»Òµû,,
1590,Lampides boeticus,ÁÁ»Òµû,,
1591,Euchrysops cnejus,×Ø»Òµû,,
1592,Zizeeria karsandra,¼ª»Òµû,,
1593,Zizeeria knysna,çæ¼ª»Òµû,,
1594,Pseudozizeeria maha,õ¡½¬»Òµû,,
1595,Zizina otis,Ã«ÑÛ»Òµû,,
1596,Zizina emelina,°£Ã«ÑÛ»Òµû,,
1597,Zizula hylax,³¤¸¹»Òµû,,
1598,Famegana alsulus,·©»Òµû,,
1599,Cupido minimus,¿İ»Òµû,,
1600,Cupido buddhista,·ğ¿İ»Òµû,,
1601,Cupido prosecusa,ÆÕ¿İ»Òµû,,
1602,Sinocupido lokiangensis,»ª¿İ»Òµû,,
1603,Shijimia moorei,É½»Òµû,,
1604,Tongeia filicaudis,µãĞş»Òµû,,
1605,Tongeia hainani,º£ÄÏĞş»Òµû,,
1606,Tongeia fischeri,Ğş»Òµû,,
1607,Tongeia zuthus,Öñ¶¼Ğş»Òµû,,
1608,Tongeia potanini,²¨Ì«Ğş»Òµû,,
1609,Tongeia ion,µ­ÎÆĞş»Òµû,,
1610,Tongeia arcana,»¡Ğş»Òµû,,
1611,Tongeia davidi,´óÎÀĞş»Òµû,,
1612,Tongeia menpae,Î÷²ØĞş»Òµû,,
1613,Tongeia dongchuanensis,¶«´¨Ğş»Òµû,,
1614,Tongeia pseudozuthus,ÄâÖñ¶¼Ğş»Òµû,,
1615,Tongeia amplifascia,¿í´øĞş»Òµû,,
1616,Tongeia bella,,,
1617,Tongeia confusa,,,
1618,Everes argiades,À¶»Òµû,,
1619,Everes lacturnus,³¤Î²À¶»Òµû,,
1620,Everes acaudata,ÎŞÎ²À¶»Òµû,,
1621,Bothrinia nebulosa,ÔÆ²µ»Òµû,,
1622,Bothrinia chennellii,²µ»Òµû,,
1623,Talicada nyseus,ËşÀö»Òµû,,
1624,Pithecops corvus,ºÚÍè»Òµû,,
1625,Pithecops fulgens,À¶Íè»Òµû,,
1626,Pithecops ryukyuensis,ÁğÇòÍè»Òµû,,
1627,Acytolepis puspa,Å¥»Òµû,,
1628,Celatoxia marginata,è¹Óñ»Òµû,,
1629,Udara albocaerulea,°×°ßåü»Òµû,,
1630,Udara dilecta,Õä¹óåü»Òµû,,
1631,Udara selma,Èû¶ûÂêåü»Òµû,,
1632,Lestranicus transpectus,Àµ»Òµû,,
1633,Celastrina argiola,ÁğÁ§»Òµû,,
1634,Celastrina lavendularis,Ñ¬ÒÂÁ§»Òµû,,
1635,Celastrina oreas,´ó×ÏÁ§»Òµû,,
1636,Celastrina hersilia,»ªÎ÷Á§»Òµû,,
1637,Celastrina gigas,¾Ş´óÁ§»Òµû,,
1638,Celastrina morsheadi,ÄªÁ§»Òµû,,
1639,Celastrina sugitanii,É¼¹ÈÁğÁ§»Òµû,,
1640,Celastrina filipjevi,·ÆÁ§»Òµû,,
1641,Celastrina huegelli,»ôÁ§»Òµû,,
1642,Celastrina perplexa,¿íÔµÁ§»Òµû,,
1643,Callenya melaena,Ãµ»Òµû,,
1644,Megisba malaya,ÃÀ¼§»Òµû,,
1645,Neopithecops zalmora,Ò»µã»Òµû,,
1646,Monodontides musina,ÄÂ»Òµû,,
1647,Maculinea arion,¸Âö²»Òµû,,
1648,Maculinea arionides,´ó°ßö²»Òµû,,
1649,Maculinea teleia,ºúÂéö²»Òµû,,
1650,Maculinea cyanecula,À¶µ×ö²»Òµû,,
1651,Maculinea kurentzovi,¿âÊÏö²»Òµû,,
1652,Maculinea alcon,ö²»Òµû,,
1653,Caerulea coeligena,µå»Òµû,,
1654,Caerulea coelestis,¿Ûµå»Òµû,,
1655,Iolana gigantea,¾ŞÑş»Òµû,,
1656,Phengaris atroguttata,°×»Òµû,,
1657,Phengaris daitozana,Ì¨Íå°×»Òµû,,
1658,Phengaris albida,æ¹°×»Òµû,,
1659,Phengaris xiushani,ĞãÉ½°×»Òµû,,
1660,Glaucopsyche lycormas,Àè¸ê»Òµû,,
1661,Glaucopsyche alexis,À¶µ×¸ê»Òµû,,
1662,Palaeophilotes triphysina,ôÖ»Òµû,,
1663,Scolitantides orion,çó»Òµû,,
1664,Sinia leechi,ÙÒ»Òµû,,
1665,Sinia lanty,ÀÃÙÒ»Òµû,,
1666,Shijimiaeoides divina,ĞÀ»Òµû,,
1667,Subsulanoides nagata,É¨»Òµû,,
1668,Albulina orbitula,æ¹»Òµû,,
1669,Albulina sajana,Èøæ¹»Òµû,,
1670,Albulina qinlingensis,ÇØÁëæ¹»Òµû,,
1671,Albulina amphirrhoe,°²æ¹»Òµû,,
1672,Albulina tatsienluica,¿µ¶¨æ¹»Òµû,,
1673,Albulina tibetana,Î÷²Øæ¹»Òµû,,
1674,Albulina lehana,À³°¢»Òµû,,
1675,Albulina gaborronkayi,¸Âæ¹»Òµû,,
1676,Albulina felicis,·Ææ¹»Òµû,,
1677,Albulina younghusbandi,Ó¾æ¹»Òµû,,
1678,Albulina omphisa,°Äæ¹»Òµû,,
1679,Albulina metallica,Ò«æ¹»Òµû,,
1680,Albulina gaborronkayi,¸Âæ¹»Òµû,,
1681,Albulina pharis,·¨Àûæ¹»Òµû,,
1682,Albulina shahidulla,,,
1683,Aricia chinensis,»ªÏÄ°®»Òµû,,
1684,Aricia agestis,°®»Òµû,,
1685,Aricia allous,°¢°®»Òµû,,
1686,Eumedonia eumedon,°£»Òµû,,
1687,Chilades lajus,×Ï»Òµû,,
1688,Chilades pandava,ÇúÎÆ×Ï»Òµû,,
1689,Chilades yunnanensis,ÔÆÄÏ×Ï»Òµû,,
1690,Freyeria trochylus,¸£À´»Òµû,,
1691,Freyeria putli,ÆÕ¸£À´»Òµû,,
1692,Plebejus argus,¶¹»Òµû,,
1693,Plebejus christophi,¿Ë¶¹»Òµû,,
1694,Plebejus samudra,Èø¶¹»Òµû,,
1695,Plebejus planorum,Æ½¶¹»Òµû,,
1696,Plebejus ganssuensis,,,
1697,Plebejus themis,Ì©¶¹»Òµû,,
1698,Plebejus biton,±Ï¶¹»Òµû,,
1699,Plebejus lucifuga,Â¶¶¹»Òµû,,
1700,Plebejus idas,,,
1701,Agriades pheretiades,²Ó»Òµû,,
1702,Agriades lamasem,À®²Ó»Òµû,,
1703,Agriades janigena,¼Î²Ó»Òµû,,
1704,Agriades morsheadi,Ä¬²Ó»Òµû,,
1705,Agriades luana,°ß²Ó»Òµû,,
1706,Agriades dis,µİ²Ó»Òµû,,
1707,Agriades sikkima,Îı½ğ²Ó»Òµû,,
1708,Agriades orbona,,,
1709,Vacciniina optilete,æ´»Òµû,,
1710,Lycaeides argyrognomon,ºìÖé»Òµû,,
1711,Lycaeides qinghaiensis,Çàº£Öé»Òµû,,
1712,Lycaeides subsolanus,Ë÷Öé»Òµû,,
1713,Agrodiaetus amandus,°¢µã»Òµû,,
1714,Agrodiaetus cyane,À¶µã»Òµû,,
1715,Agrodiaetus rueckbeili,Â¶µã»Òµû,,
1716,Agrodiaetus pylaon,Æ¤µã»Òµû,,
1717,Agrodiaetus damon,µã»Òµû,,
1718,Cyaniris semiargus,¿á»Òµû,,
1719,Cyaniris persephatta,Åæ¿á»Òµû,,
1720,Cyaniris annulata,°²¿á»Òµû,,
1721,Polyommatus eros,¶àÑÛ»Òµû,,
1722,Polyommatus venus,Î¬ÄÉË¹ÑÛ»Òµû,,
1723,Polyommatus sarta,ÈøÑÛ»Òµû,,
1724,Polyommatus icarus,ÒÁÑÛ»Òµû,,
1725,Polyommatus icadius,ÒÇÑÛ»Òµû,,
1726,Polyommatus hunza,ºæÑÛ»Òµû,,
1727,Polyommatus forresti,·ğÑÛ»Òµû,,
1728,Polyommatus erigone,°£ÑÛ»Òµû,,
1729,Polyommatus nuksani,Å«ÑÛ»Òµû,,
1730,Polyommatus chrysopis,½ğÑÛ»Òµû,,
1731,Polyommatus tsvetaevi,×ÈÑÛ»Òµû,,
1732,Polyommatus namjagbarwanus,,,
1733,Polyommatus sinina,,,
1734,Polyommatus faxiani,,,
1735,Polyommatus annulata,,,
1736,Polyommatus kashgharensis,,,
1737,Polyommatus lama,,,
1738,Polyommatus amorata,,,
1739,Bibasis sena,¹³ÎÆÉ¡Åªµû,,
1740,Bibasis aquilina,µñĞÎÉ¡Åªµû,,
1741,Bibasis gomata,°×É¡Åªµû,,
1742,Bibasis vasutana,·´ÔµÉ¡Åªµû,,
1743,Bibasis miracula,´óÉ¡Åªµû,,
1744,Bibasis striata,ÂÌÉ¡Åªµû,,
1745,Bibasis harisa,ºÖÉ¡Åªµû,,
1746,Bibasis amara,¶úÉ¡Åªµû,,
1747,Bibasis oedipodea,ºÚ°ßÉ¡Åªµû,,
1748,Bibasis jaina,³È³áÉ¡Åªµû,,
1749,Hasora anura,ÎŞÖºÅªµû,,
1750,Hasora schoenherr,½ğ´øÖºÅªµû,,
1751,Hasora vitta,Î³´øÖºÅªµû,,
1752,Hasora taminata,ÒøÕëÖºÅªµû,,
1753,Hasora chromus,Ë«°ßÖºÅªµû,,
1754,Hasora danda,ÎŞ°ßÖºÅªµû,,
1755,Hasora badra,Èı°ßÖºÅªµû,,
1756,Hasora mixta,ÃÔÖºÅªµû,,
1757,Hasora malayana,,,
1758,Badamia exclamationis,¼â³áÅªµû,,
1759,Choaspes stigmatus,ºÖÓĞ±êÂÌÅªµû,,
1760,Choaspes benjaminii,ÂÌÅªµû,,
1761,Choaspes hemixantha,°ë»ÆÂÌÅªµû,,
1762,Choaspes xanthopogon,»ÆÃ«ÂÌÅªµû,,
1763,Erynnis pelias,Î÷·½ÖéÅªµû,,
1764,Erynnis montanus,ÉîÉ½ÖéÅªµû,,
1765,Erynnis tages,ÖéÅªµû,,
1766,Erynnis popoviana,²¨ÖéÅªµû,,
1767,Carcharodus flocciferus,»¨¿¨Åªµû,,
1768,Carcharodus alceae,æ¹¿¨Åªµû,,
1769,Spialia struvei,ÌìÉ½ÊÎÅªµû,,
1770,Spialia galba,»ÆÊÎÅªµû,,
1771,Spialia sertorius,»¨ÊÎÅªµû,,
1772,Spialia orbifer,Å·ÊÎÅªµû,,
1773,Pyrgus malvae,½õ¿û»¨Åªµû,,
1774,Pyrgus alveus,±±·½»¨Åªµû,,
1775,Pyrgus speyeri,Ë¹°İ¶û»¨Åªµû,,
1776,Pyrgus serratulae,É«À­»¨Åªµû,,
1777,Pyrgus alpinus,¸ßÉ½»¨Åªµû,,
1778,Pyrgus maculatus,»¨Åªµû,,
1779,Pyrgus bieti,ÖĞ»ª»¨Åªµû,,
1780,Pyrgus oberthuri,°ÂÊÏ»¨Åªµû,,
1781,Pyrgus dejeani,ÈıÎÆ»¨Åªµû,,
1782,Muschampia staudingeri,Ï¡µãÅªµû,Syrichtus staudingeri,
1783,Muschampia prometheus,ÆÕµãÅªµû,,
1784,Muschampia antonia,¿í´ø°×µãÅªµû,Syrichtus antonia,
1785,Muschampia cribrellum,É¸µãÅªµû,,
1786,Muschampia tessellum,ĞÇµãÅªµû,Syrichtus tessellum,
1787,Muschampia gigas,¼ªµãÅªµû,,
1788,Lobocla simplex,¼òÎÆ´øÅªµû,,
1789,Lobocla liliana,»Æ´øÅªµû,,
1790,Lobocla germana,ÇúÎÆ´øÅªµû,,
1791,Lobocla nepos,¹­´øÅªµû,,
1792,Lobocla bifasciata,Ë«´øÅªµû,,
1793,Lobocla proxima,Ç¶´øÅªµû,,
1794,Capila hainana,º£ÄÏ´óÅªµû,,
1795,Capila pencillatum,Ã«Ë¢´óÅªµû,,
1796,Capila lineata,ÏßÎÆ´óÅªµû,,
1797,Capila neolineata,ÄâÎÆ´óÅªµû,,
1798,Capila pieridoides,°×·Û´óÅªµû,,
1799,Capila translucida,´°°ß´óÅªµû,,
1800,Capila pauripunetata,Î¢µã´óÅªµû,,
1801,Capila phanaeus,ĞÑÎÆ´óÅªµû,,
1802,Capila omeia,¶ëÃ¼´óÅªµû,,
1803,Capila pseudomeia,Ğ¤Ã¼´óÅªµû,,
1804,Seseria sambara,°×¸¹ÉªÅªµû,,
1805,Seseria dohertyi,½õÉªÅªµû,,
1806,Seseria formosana,Ì¨ÍåÉªÅªµû,,
1807,Abraximorpha davidii,°×Åªµû,,
1808,Abraximorpha heringi,ºÚÂö°×Åªµû,,
1809,Abraximorpha esta,ÔÆÄÏ°×Åªµû,,
1810,Odontoptilum angulatum,½Ç³áÅªµû,,
1811,Caprona agama,²ÊÅªµû,,
1812,Caprona alida,°×²ÊÅªµû,,
1813,Sarangesa dasahara,Ë¢ëÖÅªµû,,
1814,Pseudocoladenia fatua,¶Ì´ø½óÅªµû,,
1815,Pseudocoladenia dan,»Æ½óÅªµû,,
1816,Pseudocoladenia dea,´ó½óÅªµû,,
1817,Pseudocoladenia festa,ÃÜ´ø½óÅªµû,,
1818,Pseudocoladenia pinsbukana,Ì¨Íå½óÅªµû,Coladenia pinsbukana,Ì¨Íå´°Åªµû
1819,Celaenorrhinus dhanada,´ïÄÈ´ïĞÇÅªµû,,
1820,Celaenorrhinus aurivittatus,Ğ±´øĞÇÅªµû,,
1821,Celaenorrhinus aspersus,ÊèĞÇÅªµû,,
1822,Celaenorrhinus maculosus,°ßĞÇÅªµû,,
1823,Celaenorrhinus oscula,»ÆÉäÎÆĞÇÅªµû,,
1824,Celaenorrhinus yaojiani,Ò¦ÊÏĞÇÅªµû,,
1825,Celaenorrhinus inexspectus,Ô½ÄÏĞÇÅªµû,,
1826,Celaenorrhinus consanguineus,Í¬×ÚĞÇÅªµû,,
1827,Celaenorrhinus pero,»ÆĞÇÅªµû,,
1828,Celaenorrhinus pulomaya,¼â³áĞ¡ĞÇÅªµû,,
1829,Celaenorrhinus horishanus,Ì¨ÍåĞÇÅªµû,,
1830,Celaenorrhinus kiku,¾ÕĞÇÅªµû,,
1831,Celaenorrhinus ratna,Ğ¡ĞÇÅªµû,,
1832,Celaenorrhinus kurosawai,ºÚÔóĞÇÅªµû,,
1833,Celaenorrhinus plagifera,ÍøĞÇÅªµû,,
1834,Celaenorrhinus sumitra,¼â³áĞÇÅªµû,,
1835,Celaenorrhinus patula,ËÄ´¨ĞÇÅªµû,,
1836,Celaenorrhinus leucocera,°×½ÇĞÇÅªµû,,
1837,Celaenorrhinus munda,½àĞÇÅªµû,,
1838,Celaenorrhinus tibetana,Î÷²ØĞÇÅªµû,,
1839,Celaenorrhinus vietnamicus,Ô½ÄÏĞÇÅªµû,,
1840,Celaenorrhinus victor,,,
1841,Celaenorrhinus chamunda,ÄÏÑóĞÇÅªµû,,
1842,Celaenorrhinus major,´óĞÇÅªµû,,
1843,Gerosis bhagava,°×°ß½İÅªµû,,
1844,Gerosis yuani,Ô¬ÊÏ½İÅªµû,,
1845,Gerosis sinica,ÖĞ»ª½İÅªµû,,
1846,Gerosis phisara,·ËÒÄ½İÅªµû,,
1847,Ctenoptilum vasava,Êá³áÅªµû,,
1848,Satarupa valentini,ËÄ´¨ìªÅªµû,,
1849,Satarupa zulla,Î÷²ØìªÅªµû,,
1850,Satarupa gopala,ìªÅªµû,,
1851,Satarupa nymphalis,òÌĞÍìªÅªµû,,
1852,Satarupa monbeigi,ÃÜÎÆìªÅªµû,,
1853,Satarupa formosibia,Ì¨ÍåìªÅªµû,,
1854,Satarupa splendens,,,
1855,Coladenia uemurai,Å­½­´°Åªµû,,
1856,Coladenia laxmi,»Æ´°Åªµû,,
1857,Coladenia agnioides,Ã÷´°Åªµû,,
1858,Coladenia agni,ÃàÑò´°Åªµû,,
1859,Coladenia igna,ÒÀ´°Åªµû,,
1860,Coladenia hoenei,»¨´°Åªµû,,
1861,Coladenia sheila,ÓÄ´°Åªµû,,
1862,Coladenia vitrea,²£´°Åªµû,,
1863,Coladenia neomaeniata,Ğ¤´°Åªµû,,
1864,Coladenia maeniata,´°Åªµû,,
1865,Coladenia buchananii,²¼ÊÏ´°Åªµû,,
1866,Coladenia nankoshana,,,
1867,Mooreana trichoneura,Ã«ÂöÅªµû,,
1868,Darpa hanria,´ïÅªµû,,
1869,Darpa striata,ÎÆÃ«Åªµû,,
1870,Pintara bowringi,Ğ¡°ß±üÅªµû,,
1871,Pintara melli,´ó°ß±üÅªµû,,
1872,Daimio tethys,ºÚÅªµû,,
1873,Tagiades gana,°×±ßÈ¹Åªµû,,
1874,Tagiades trebellius,ÄÏÑóÈ¹Åªµû,,
1875,Tagiades litigiosa,Õ´±ßÈ¹Åªµû,,
1876,Tagiades menaka,ºÚ±ßÈ¹Åªµû,,
1877,Tagiades cohaerens,¹ö±ßÈ¹Åªµû,,
1878,Tagiades vajuna,,,
1879,Halpe homolea,Õ­³áÅªµû,,
1880,Barca bicolor,Ë«É«ÖÛÅªµû,,
1881,Heteropterus morpheus,Á´Åªµû,,
1882,Leptalina unicolor,Ğ¡Åªµû,,
1883,Carterocephalus silvicola,»Æ³áÒøÅªµû,,
1884,Carterocephalus houangty,Óú°ßÒøÅªµû,,
1885,Carterocephalus palaemon,ÒøÅªµû,,
1886,Carterocephalus urasimataro,ÎÚÀ­ÒøÅªµû,,
1887,Carterocephalus pulchra,ÃÀÀöÒøÅªµû,,
1888,Carterocephalus abax,ÉäÏßÒøÅªµû,,
1889,Carterocephalus patra,ÒøÏßÒøÅªµû,,
1890,Carterocephalus alcinus,ÔÆÄÏÒøÅªµû,,
1891,Carterocephalus stax,Îå°ßÒøÅªµû,,
1892,Carterocephalus alcinoides,»Æ°ßÒøÅªµû,,
1893,Carterocephalus argyrostigma,»ùµãÒøÅªµû,,
1894,Carterocephalus avanti,Ç°½øÒøÅªµû,,
1895,Carterocephalus dieckmanni,°×°ßÒøÅªµû,,
1896,Carterocephalus micio,Ğ¡ÒøÅªµû,,
1897,Carterocephalus christophi,¿ËÀíÒøÅªµû,,
1898,Carterocephalus flavomaculatus,»ÆµãÒøÅªµû,,
1899,Carterocephalus chayuensis,²ìÓçÒøÅªµû,,
1900,Carterocephalus niveomaculatus,Ñ©°ßÒøÅªµû,,
1901,Astictopterus jama,ëç³áÅªµû,,
1902,Cupitha purreea,À¯ğëÅªµû,,
1903,Zographetus satwa,»ÆÉÑÖ×ÂöÅªµû,,
1904,Zographetus pangi,ÅÓÊÏÖ×ÂöÅªµû,,
1905,Zographetus hainanensis,º£ÄÏÖ×ÂöÅªµû,,
1906,Pithauria stramineipennis,éÂ³áÅıÅªµû,,
1907,Pithauria linus,ÄâéÂÅıÅªµû,,
1908,Pithauria murdava,ÅıÅªµû,,
1909,Pithauria marsena,»Æ±êÅıÅªµû,,
1910,Arnetta atkinsoni,Í»ĞëÅªµû,,
1911,Sebastonyma dolopia,Ğ±´øÅªµû,,
1912,Aeromachus catocyanea,×Ï´øïÉÅªµû,,
1913,Aeromachus kali,×ÏµãïÉÅªµû,,
1914,Aeromachus inachus,ºÓ²®ïÉÅªµû,,
1915,Aeromachus stigmatus,±êïÉÅªµû,,
1916,Aeromachus piceus,ºÚïÉÅªµû,,
1917,Aeromachus monstrabilus,Î÷²ØïÉÅªµû,,
1918,Aeromachus jhora,¿íïÉÅªµû,,
1919,Aeromachus pseudojhora,Äâ¿íïÉÅªµû,,
1920,Aeromachus propinquus,ºÚ°ßïÉÅªµû,,
1921,Aeromachus dubius,ÒÉïÉÅªµû,,
1922,Aeromachus pygmaeus,ÙªÈåïÉÅªµû,,
1923,Aeromachus bandaishanus,Íò´óïÉÅªµû,,
1924,Aeromachus matudai,ÎíÉçïÉÅªµû,,
1925,Aeromachus dalailama,»Æ°ßïÉÅªµû,,
